product_key,brand,product_name,normalized_name,has_size,has_pack,url
eukanuba|adult_boxer_chicken|dry,Eukanuba,Adult Boxer Chicken,boxer chicken,False,False,https://petfoodexpert.com/food/eukanuba-adult-boxer-chicken-dry-dog
wiejskazagroda|wiejska_zagroda_dog_6_x_400g|wet,Wiejska Zagroda,Wiejska Zagroda Dog 6 x 400g,wiejska zagroda dog 6 x,True,True,https://www.zooplus.com/shop/dogs/canned_dog_food/wiejska_zagroda/2373218?activeVariant=2373218.0
advance-veterinary-diets|advance_maxi_puppy_chicken__rice|unknown,Advance Veterinary Diets,Maxi Puppy Chicken  Rice,chicken rice,False,False,https://petfoodexpert.com/food/affinity-advance-maxi-puppy-chicken-rice
advance-veterinary-diets|advance_maxi_senior_vitality_chicken__rice|unknown,Advance Veterinary Diets,Maxi Senior Vitality Chicken  Rice,vitality chicken rice,False,False,https://petfoodexpert.com/food/affinity-advance-maxi-senior-vitality-chicken-rice
advance-veterinary-diets|advance_medium_adult_chicken__rice|unknown,Advance Veterinary Diets,Medium Adult Chicken  Rice,chicken rice,False,False,https://petfoodexpert.com/food/affinity-advance-medium-adult-chicken-rice
advance-veterinary-diets|advance_medium_puppy|unknown,Advance Veterinary Diets,Medium Puppy,,False,False,https://petfoodexpert.com/food/affinity-advance-medium-puppy
advance-veterinary-diets|advance_mini_senior_8_chicken__rice|unknown,Advance Veterinary Diets,Mini Senior 8 Chicken  Rice,8 chicken rice,False,False,https://petfoodexpert.com/food/affinity-advance-mini-senior-8-chicken-rice
affinity|ultima_medium/_maxi_adult_with_beef|unknown,Affinity,Ultima Medium/ Maxi Adult with Beef,ultima with beef,False,False,https://petfoodexpert.com/food/ultima-affinity-medium-maxi-adult-with-beef
advance-veterinary-diets|advance_maxi_light_chicken__rice|unknown,Advance Veterinary Diets,Maxi Light Chicken  Rice,light chicken rice,False,False,https://petfoodexpert.com/food/affinity-advance-maxi-light-chicken-rice
advance-veterinary-diets|advance_mini_light_chicken__rice|unknown,Advance Veterinary Diets,Mini Light Chicken  Rice,light chicken rice,False,False,https://petfoodexpert.com/food/affinity-advance-mini-light-chicken-rice
affinity|ultima_medium/_maxi_golden__labrador_with_chicken|unknown,Affinity,Ultima Medium/ Maxi Golden  Labrador with Chicken,ultima golden labrador with chicken,False,False,https://petfoodexpert.com/food/ultima-affinity-medium-maxi-golden-labrador-with-chicken
affinity|ultima_medium/_maxi_light_in_fat_chicken|unknown,Affinity,Ultima Medium/ Maxi Light in Fat Chicken,ultima light in fat chicken,False,False,https://petfoodexpert.com/food/ultima-affinity-medium-maxi-light-in-fat-chicken
eukanuba|adult_golden_retriever_chicken|dry,Eukanuba,Adult Golden Retriever Chicken,golden retriever chicken,False,False,https://petfoodexpert.com/food/eukanuba-adult-golden-retriever-chicken-dry-dog
hownd|plantpoweredsuperfood|dry,Hownd,Plant Powered Superfood,plant powered superfood,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/3727/hownd-plant-powered-superfood
affinity|ultima_medium/maxi_junior_chicken|unknown,Affinity,Ultima Medium/Maxi Junior Chicken,ultima chicken,False,False,https://petfoodexpert.com/food/ultima-affinity-medium-maxi-junior-chicken
affinity|ultima_medium/maxi_senior_chicken|unknown,Affinity,Ultima Medium/Maxi Senior Chicken,ultima chicken,False,False,https://petfoodexpert.com/food/ultima-affinity-medium-maxi-senior-chicken
aflora|puppy_salmon_with_haddock|unknown,Aflora,Puppy Salmon with Haddock,salmon with haddock,False,False,https://petfoodexpert.com/food/aflora-puppy-salmon-with-haddock
aflora|senior_turkey|unknown,Aflora,Senior Turkey,turkey,False,False,https://petfoodexpert.com/food/aflora-senior-turkey
aflora|angus_beef_with_sweet_potato|unknown,Aflora,Angus Beef with Sweet Potato,angus beef with sweet potato,False,False,https://petfoodexpert.com/food/aflora-angus-beef-with-sweet-potato
aflora|chicken_with_sweet_potato|unknown,Aflora,Chicken with Sweet Potato,chicken with sweet potato,False,False,https://petfoodexpert.com/food/aflora-chicken-with-sweet-potato
