product_key,brand,brand_slug,product_name,ingredients_tokens,form,life_stage,kcal_per_100g
advance|advance_puppy_sensitive_with_salmon|dry,Advance,advance,Advance Puppy Sensitive with Salmon,[],dry,puppy,379.900000333786
advance|advance_yorkshire_terrier_adult|dry,Advance,advance,Advance Yorkshire Terrier Adult,[],dry,adult,371.75
affinity|advance_adult_french_bulldog|unknown,Affinity,affinity,Advance Adult French Bulldog,[],,adult,366.0
affinity|advance_maxi_adult_chicken__rice|unknown,Affinity,affinity,Advance Maxi Adult Chicken  Rice,[],,adult,366.0
affinity|advance_maxi_light_chicken__rice|unknown,Affinity,affinity,Advance Maxi Light Chicken  Rice,[],,,366.0
affinity|advance_maxi_puppy_chicken__rice|unknown,Affinity,affinity,Advance Maxi Puppy Chicken  Rice,[],,puppy,366.0
affinity|advance_maxi_senior_vitality_chicken__rice|unknown,Affinity,affinity,Advance Maxi Senior Vitality Chicken  Rice,[],,senior,366.0
affinity|advance_medium_adult_chicken__rice|unknown,Affinity,affinity,Advance Medium Adult Chicken  Rice,[],,adult,366.0
affinity|advance_medium_puppy|unknown,Affinity,affinity,Advance Medium Puppy,[],,puppy,366.0
affinity|advance_mini_light_chicken__rice|unknown,Affinity,affinity,Advance Mini Light Chicken  Rice,[],,,366.0
affinity|advance_mini_senior_8_chicken__rice|unknown,Affinity,affinity,Advance Mini Senior 8 Chicken  Rice,[],,senior,366.0
affinity|ultima_medium/_maxi_adult_with_beef|unknown,Affinity,affinity,Ultima Medium/ Maxi Adult with Beef,[],,adult,366.0
affinity|ultima_medium/_maxi_golden__labrador_with_chicken|unknown,Affinity,affinity,Ultima Medium/ Maxi Golden  Labrador with Chicken,[],,,366.0
affinity|ultima_medium/_maxi_light_in_fat_chicken|unknown,Affinity,affinity,Ultima Medium/ Maxi Light in Fat Chicken,[],,,366.0
affinity|ultima_medium/maxi_digestive_wellbeing_with_salmon|unknown,Affinity,affinity,Ultima Medium/Maxi Digestive Wellbeing with Salmon,[],,,356.0
affinity|ultima_medium/maxi_junior_chicken|unknown,Affinity,affinity,Ultima Medium/Maxi Junior Chicken,[],,puppy,366.0
affinity|ultima_medium/maxi_senior_chicken|unknown,Affinity,affinity,Ultima Medium/Maxi Senior Chicken,[],,senior,366.0
affinity|ultima_nature_medium/maxi_beef|unknown,Affinity,affinity,Ultima Nature Medium/Maxi Beef,[],,,356.0
aflora|angus_beef_with_sweet_potato|unknown,Aflora,aflora,Angus Beef with Sweet Potato,[],,,366.0
aflora|chicken_with_sweet_potato|unknown,Aflora,aflora,Chicken with Sweet Potato,[],,,386.0
aflora|lamb_with_sweet_potato|unknown,Aflora,aflora,Lamb with Sweet Potato,[],,,376.0
aflora|large_breed_salmon__trout|unknown,Aflora,aflora,Large Breed Salmon  Trout,[],,,376.0
aflora|large_breed_turkey|unknown,Aflora,aflora,Large Breed Turkey,[],,,376.0
aflora|puppy_salmon_with_haddock|unknown,Aflora,aflora,Puppy Salmon with Haddock,[],,puppy,376.0
aflora|senior_turkey|unknown,Aflora,aflora,Senior Turkey,[],,senior,372.5
aflora|small_breed_chicken_with_sweet_potato|unknown,Aflora,aflora,Small Breed Chicken with Sweet Potato,[],,,386.0
aflora|venison_with_salmon|unknown,Aflora,aflora,Venison with Salmon,[],,,376.0
akela|80:20_fish_feast_complete_working_dog_food|unknown,Akela,akela,80:20 Fish Feast Complete Working Dog Food,[],,,372.5
akela|80:20_free-range_chicken_complete_working_dog/puppy_food|unknown,Akela,akela,80:20 Free-Range Chicken Complete Working Dog/Puppy Food,[],,puppy,382.5
