web-scraper-order,web-scraper-start-url,category-link-0,category-link-0-href,pagination-selector,data-page-selector,data-page-selector-href,product_name-0,product_description-0,image-0-src,text-3,text-4
"1757699856-1790","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","RINTI Saver Pack 12 x 400g Turkey","https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_value_packs/330374?activeVariant=330374.8","RINTI Saver Pack 12 x 400g","RINTI is a delicious canned dog food made with delicious meaty chunks, available in assorted flavours. Served in a practical ring-pull can. Now available in a handy saver pack!","https://media.zooplus.com/bilder/7/400/8490_pla_rinti_kf_pute_400g_hs_01_7.jpg","",""
"1757699858-1791","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","RINTI Saver Pack 12 x 400g Ham","https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_value_packs/330374?activeVariant=330374.9","RINTI Saver Pack 12 x 400g","RINTI is a delicious canned dog food made with delicious meaty chunks, available in assorted flavours. Served in a practical ring-pull can. Now available in a handy saver pack!","https://media.zooplus.com/bilder/7/400/22268_pla_rinti_kf_schinken_400g_hs_01_7.jpg","",""
"1757699861-1792","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","RINTI Saver Pack 12 x 400g Junior Beef","https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_value_packs/330374?activeVariant=330374.12","RINTI Saver Pack 12 x 400g","RINTI is a delicious canned dog food made with delicious meaty chunks, available in assorted flavours. Served in a practical ring-pull can. Now available in a handy saver pack!","https://media.zooplus.com/bilder/4/400/82550_pla_rinti_kf_juniorrind_400g_hs_01_4.jpg","",""
"1757699863-1793","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g Blue River - Fish","https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/564865?activeVariant=564865.14","Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g","Premium wet dog food with high meat content. This grain-free wet food contains only one source of animal protein and is based on the wolf's natural diet. Available in a great-value saver pack!","https://media.zooplus.com/bilder/7/400/wow_classic_blueriver_fish_front_400g_1000x1000_7.jpg","",""
"1757699866-1794","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","RINTI Saver Pack 12 x 400g Game","https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_value_packs/330374?activeVariant=330374.15","RINTI Saver Pack 12 x 400g","RINTI is a delicious canned dog food made with delicious meaty chunks, available in assorted flavours. Served in a practical ring-pull can. Now available in a handy saver pack!","https://media.zooplus.com/bilder/6/400/3134_pla_rinti_kf_wild_400g_hs_01_6.jpg","",""
"1757699868-1795","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","RINTI Saver Pack 12 x 400g Venison","https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_value_packs/330374?activeVariant=330374.16","RINTI Saver Pack 12 x 400g","RINTI is a delicious canned dog food made with delicious meaty chunks, available in assorted flavours. Served in a practical ring-pull can. Now available in a handy saver pack!","https://media.zooplus.com/bilder/1/400/173102_rinti_kf_hirsch_400g_1.jpg","",""
"1757699871-1796","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Hill's Prescription Diet Canine k/d Kidney Care - Original Saver Pack: 24 x 180g","https://www.zooplus.com/shop/dogs/canned_dog_food/hills_prescription_diet/kidneys/1983092?activeVariant=1983092.4","Hill's Prescription Diet Canine k/d Kidney Care - Original","Dietetic wet food for adult dogs with chronic or temporary renal insufficiency, developed to support kidney function with reduced levels of phosphorus and protein, designed to boost appetite.","","",""
"1757699873-1797","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","RINTI Saver Pack 12 x 400g Rabbit","https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_value_packs/330374?activeVariant=330374.17","RINTI Saver Pack 12 x 400g","RINTI is a delicious canned dog food made with delicious meaty chunks, available in assorted flavours. Served in a practical ring-pull can. Now available in a handy saver pack!","https://media.zooplus.com/bilder/7/400/584218_pla_rinti_kennerfleisch_kaninchen_400g_hs_01_7.jpg","",""
"1757699875-1798","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g Wide Acres - Chicken","https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/564865?activeVariant=564865.12","Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g","Premium wet dog food with high meat content. This grain-free wet food contains only one source of animal protein and is based on the wolf's natural diet. Available in a great-value saver pack!","https://media.zooplus.com/bilder/4/400/wow_classic_wide_acres_chicken_front_400g_1000x1000_4.jpg","",""
"1757699878-1799","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g Oak Woods - Wild Boar","https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/564865?activeVariant=564865.4","Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g","Premium wet dog food with high meat content. This grain-free wet food contains only one source of animal protein and is based on the wolf's natural diet. Available in a great-value saver pack!","https://media.zooplus.com/bilder/7/400/wow_classic_oakwoods_boar_front_400g_1000x1000_7.jpg","",""
"1757699880-1800","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g Green Fields - Lamb","https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/564865?activeVariant=564865.0","Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g","Premium wet dog food with high meat content. This grain-free wet food contains only one source of animal protein and is based on the wolf's natural diet. Available in a great-value saver pack!","https://media.zooplus.com/bilder/2/400/1_wow_classic_greenfields_lamb_front_400g_1000x1000_2.jpg","",""
"1757699883-1801","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Royal Canin Veterinary Canine Gastrointestinal High Fibre Loaf 12 x 410g","https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_veterinary_diet/gastrointestinal/1897393?activeVariant=1897393.1","Royal Canin Veterinary Canine Gastrointestinal High Fibre Loaf","Energy- and nutrient rich dietetic wet food for adult dogs, to support dogs with digestive issues, easy to digest and in a soft loaf texture, rich in fibre and with prebiotics in a complete wet food.","","",""
"1757699885-1802","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Rocco Diet Care Hepatic - Chicken with Oat Flakes & Cottage Cheese Saver Pack: 24 x 400g","https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_diet_care/1227205?activeVariant=1227205.2","Rocco Diet Care Hepatic - Chicken with Oat Flakes & Cottage Cheese","Dietetic complete wet food for adult dogs with chronic liver insufficiency. This chicken & oats food can help to reduce stress on the liver. It has a medium protein content and no artificial additives.","https://media.zooplus.com/bilder/5/400/rocco_nf_dietcare_400g_hepatic_chicken_1000x1000_5.jpg","",""
"1757699888-1803","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Hill's Prescription Diet Canine w/d Diabetes Care - Chicken Saver Pack: 24 x 370g","https://www.zooplus.com/shop/dogs/canned_dog_food/hills_prescription_diet/obesity/469787?activeVariant=469787.4","Hill's Prescription Diet Canine w/d Diabetes Care - Chicken","Dietetic wet food for adult dogs with diabetes mellitus, helping to regulate glucose supply with low mono- and disaccharide contents, offering fibres for a satisfying full feeling.","https://media.zooplus.com/bilder/7/400/64701_pla_hills_prescriptiondiet_wd_diabetescare_nassfutter_hunde_huhn_hs_01_7.jpg","",""
"1757699890-1804","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Rocco Classic Trial Pack 6 x 800g Poultry Mix: Beef/Chicken, Beef/Poultry Hearts, Beef/Turkey","https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/trial_packs/1802436?activeVariant=1802436.0","Rocco Classic Trial Pack 6 x 800g","Top quality grain-free complete wet dog food made with 100% fresh ingredients. Each recipe contains min. 70% meat & offal, and no fillers or artificial additives. A perfectly balanced meaty meal for your dog!","","",""
"1757699892-1805","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Cesar Natural Goodness Grain-Free with Superfoods 24 x 100g Casserole in Gravy (Salmon, Chicken, Beef, Turkey)","https://www.zooplus.com/shop/dogs/canned_dog_food/cesar/adult_trays/1987430?activeVariant=1987430.1","Cesar Natural Goodness Grain-Free with Superfoods 24 x 100g","Delicious and wholesome complete wet food for dogs. This grain-free recipe contains superfoods, prebiotics and high-quality ingredients. Available in various tasty meat or fish flavours.","","",""
"1757699895-1806","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Hill's Science Plan Mature Adult 7+ Saver Pack: Chicken & Beef (24 x 370g)","https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/128629?activeVariant=128629.9","Hill's Science Plan Mature Adult 7+","A wholesome wet food tailored to meet the needs of senior dogs over the age of 5 years for large breeds and 7 years for small breeds, with vital nutrients and highly digestible ingredients.","https://media.zooplus.com/bilder/3/400/hsp_mature_adult_7__chicken_3.jpg","",""
"1757699897-1807","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Lukullus Junior Poultry & Game - Grain-Free 6 x 400g","https://www.zooplus.com/shop/dogs/canned_dog_food/lukullus/junior/679488?activeVariant=679488.1","Lukullus Junior Poultry & Game - Grain-Free","Grain-free, protein-rich wet puppy food made with tasty poultry and hearty game as well as sweet potatoes, blueberries and sunflower oil. With calcium and phosphorus for balanced, healthy growth.","","",""
"1757699900-1808","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Royal Canin Veterinary Dog - Urinary S/O Ageing 7+ in Loaf Saver Pack: 48 x 85g","https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_veterinary_diet/urinary/1992603?activeVariant=1992603.2","Royal Canin Veterinary Dog - Urinary S/O Ageing 7+ in Loaf","Dietetic wet food for older dogs over 7 years old, to dissolve struvite stones & reduce the formation of new ones, uric acidifying, reduced magnesium content, moderate amount of high-quality protein.","","",""
"1757699902-1809","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Wolf of Wilderness Adult Single Protein Mixed Packs 6 x 150g Mixed Pack (3 Varieties)","https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206790/497196?activeVariant=497196.11","Wolf of Wilderness Adult Single Protein Mixed Packs","Add variety to your dog's diet with this grain-free premium wet dog food, inspired by the wolf's natural eating habits! Each recipe contains only one source of animal protein.","https://media.zooplus.com/bilder/1/400/wow_150g_mixpack_1.jpg","",""
"1757699905-1810","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","RINTI Canine Intestinal with beef 400 g 12 x 400g","https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/specialist_diet/1582659?activeVariant=1582659.0","RINTI Canine Intestinal with beef 400 g","Dietary wet food for adult dogs, for digestive disorders, pancreatic insufficiency and reduced nutrient absorption, easily digestible, low in fat, increased electrolyte content, prepared with beef","","",""
"1757699907-1811","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Lukullus Pouches Mixed Trial Pack 6 x 300g Natural Mixed Trial Pack","https://www.zooplus.com/shop/dogs/canned_dog_food/lukullus/trial_packs/274906?activeVariant=274906.10","Lukullus Pouches Mixed Trial Pack 6 x 300g","Lukullus wet dog food in handy pouches. Lots of different varieties and suitable for fully-grown dogs, they are perfect for choosy dogs. Now available in great value trial packs.","https://media.zooplus.com/bilder/2/400/1_pouch_mix_non_gf_2.jpg","",""
"1757699910-1812","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Rocco Classic 6 x 800g Beef with Game","https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_classic/128760?activeVariant=128760.14","Rocco Classic 6 x 800g","Top quality grain-free complete wet dog food with 100% fresh ingredients. With min. 70% meat & offal and absolutely no fillers or artificial additives. A perfectly balanced, meaty meal for your dog!","https://media.zooplus.com/bilder/5/400/28016_pla_megapack_rocco_classic_rind_wild_800g_hs_01_5.jpg","",""
"1757699912-1813","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Purizon Adult 6 x 300g Mixed Pack: 4 Varieties","https://www.zooplus.com/shop/dogs/canned_dog_food/purizon_wet_dog_food/adult/1549511?activeVariant=1549511.4","Purizon Adult 6 x 300g","Natural ingredients provide a unique flavour in this complete wet food for adult dogs, with tender chicken fillet and beneficial offal combined with fruits and vegetables, in a recipe rich in protein.","","",""
"1757699915-1814","https://www.zooplus.com/shop/dogs/dry_dog_food","Wet Dog Food","https://www.zooplus.com/shop/dogs/canned_dog_food","","Royal Canin X-Small Adult in Gravy Saver Pack: 24 x 85g","https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin/size/2060800?activeVariant=2060800.0","Royal Canin X-Small Adult in Gravy","Complete wet food for adult dogs of extra small breeds up to 4kg, with a highly-digestible recipe for optimum nutrient absorption, with vitamin C for the immune system and essential fatty acids.","https://media.zooplus.com/bilder/2/400/494197_pla_royalcanin_xsmall_adultsosse_hs_01_2.jpg","",""
